,0,1,label,cat
39,2.2586934160745065,2.0154210698728328,DFgc0.06_k9.00,unknown
40,7.822771061164334,-6.725550705349157,DFgc0.06_k0.50,unknown
41,-5.896480389508843,-1.7748222419332635,DFgc0.25_k1.00,unknown
42,-5.896480389508843,-1.7748222419332635,DFgc0.10_k25.00,unknown
43,6.583562051366235,-6.607292886990149,DFgc0.20_k0.50,unknown
44,-5.896480389508843,-1.7748222419332635,DFgc0.15_k4.50,unknown
45,3.2363536792357457,5.294460918568919,DFgc0.05_k3.50,unknown
46,1.1096877020073845,3.6385973296147807,DFgc0.10_k7.00,unknown
47,-4.751250690021853,0.7624385447676377,DFgc0.15_k4.00,unknown
48,3.367566294483508,5.970496122870058,DFgc0.05_k5.00,unknown
49,-5.896480389508843,-1.7748222419332635,DFgc0.14_k25.00,unknown
50,0.5402200861110654,3.5981972991818862,DFgc0.14_k2.00,unknown
51,2.4967940518553045,6.491411250701191,DFgc0.07_k4.00,unknown
52,-5.896480389508843,-1.7748222419332635,DFgc0.11_k20.00,unknown
53,1.4766511475798136,-0.11371063353920954,DFgc0.08_k0.01,unknown
54,-1.6378438889612421,0.6195286870530119,DFgc0.06_k10.00,unknown
55,-5.896480389508843,-1.7748222419332635,DFgc0.05_k11.00,unknown
56,1.882774456505338,3.327743662731627,DFgc0.05_k8.00,unknown
57,1.2212556646191939,-0.33095695349358656,DFgc0.18_k0.01,unknown
58,-5.896480389508843,-1.7748222419332635,DFgc0.15_k20.00,unknown
59,2.9176168875996367,8.249791500839253,DFgc0.05_k3.00,unknown
60,1.6917451029687542,-0.10276087304469081,DFgc0.06_k0.20,unknown
61,5.024799022499444,-5.5760286373379575,DFgc0.17_k0.80,unknown
62,4.248315478391224,-4.152370781345195,DFgc0.17_k0.90,unknown
63,1.9051539015985377,4.540545882281469,DFgc0.10_k3.50,unknown
64,1.873606679875998,1.4745495705282239,DFgc0.08_k9.00,unknown
65,2.2616983266206856,4.2997463425130045,DFgc0.06_k6.00,unknown
66,7.174102930473468,-6.300064396802678,DFgc0.08_k0.70,unknown
67,-5.896480389508843,-1.7748222419332635,DFgc0.14_k8.00,unknown
68,-1.2053091552506856,1.2068857001878601,DFgc0.05_k10.00,unknown
69,-5.896480389508843,-1.7748222419332635,DFgc0.11_k25.00,unknown
70,1.2212556646191939,-0.33095695349358656,DFgc0.18_k0.20,unknown
71,7.6617941172060595,-6.9043055189371305,DFgc0.08_k0.50,unknown
72,1.653502969563879,-0.11461760760855527,DFgc0.06_k0.01,unknown
73,1.1783273777355612,-0.3527676303790074,DFgc0.18_k0.30,unknown
74,4.576538234758924,-0.045327957795211885,DFgc0.08_k1.00,unknown
75,-5.896480389508843,-1.7748222419332635,DFgc0.15_k16.00,unknown
76,-5.896480389508843,-1.7748222419332635,DFgc0.10_k20.00,unknown
77,-5.896480389508843,-1.7748222419332635,DFgc0.05_k25.00,unknown
78,-5.896480389508843,-1.7748222419332635,DFgc0.20_k3.50,unknown
79,1.0589686793324107,5.908215966242789,DFgc0.08_k5.00,unknown
80,0.26063000449804585,6.335274905694929,DFgc0.15_k2.50,unknown
81,1.929530584762964,4.137279541638611,DFgc0.07_k6.00,unknown
82,3.0637027665307266,3.805886361419375,DFgc0.05_k6.00,unknown
83,1.2044595179290474,5.073887976178078,DFgc0.10_k5.50,unknown
84,4.134673364904629,-0.49420591954520726,DFgc0.11_k1.00,unknown
85,4.884311330590659,0.4374482195908468,DFgc0.07_k1.00,unknown
86,-5.896480389508843,-1.7748222419332635,DFgc0.20_k20.00,unknown
87,-5.896480389508843,-1.7748222419332635,DFgc0.20_k9.00,unknown
88,1.675723281371063,5.659159457879976,DFgc0.10_k4.50,unknown
89,1.664679423256256,-0.09929631493365913,DFgc0.18_k0.40,unknown
90,1.3920566185421592,-0.14039759656625977,DFgc0.11_k0.10,unknown
91,-5.896480389508843,-1.7748222419332635,DFgc0.15_k9.00,unknown
92,4.335321915118757,-4.218969339837271,DFgc0.18_k0.90,unknown
93,-5.896480389508843,-1.7748222419332635,DFgc0.10_k16.00,unknown
94,-0.11739514219930135,4.6532116446229965,DFgc0.11_k6.00,unknown
95,1.5404432870015954,7.701517848818178,DFgc0.10_k2.50,unknown
96,2.6976677610370565,5.624099131089495,DFgc0.06_k5.00,unknown
97,1.6748925345976997,4.310420040785745,DFgc0.06_k7.00,unknown
98,2.3850633740076126,6.365581380953845,DFgc0.08_k4.00,unknown
99,-5.896480389508843,-1.7748222419332635,DFgc0.10_k10.00,unknown
100,1.736454536207868,4.890853262608162,DFgc0.08_k2.00,unknown
101,-5.896480389508843,-1.7748222419332635,DFgc0.14_k9.00,unknown
102,-0.055346497573505155,6.132175887587677,DFgc0.17_k2.50,unknown
103,7.461080250714493,-6.862389762434485,DFgc0.08_k0.60,unknown
104,-5.896480389508843,-1.7748222419332635,DFgc0.25_k4.00,unknown
105,-5.896480389508843,-1.7748222419332635,DFgc0.25_k2.00,unknown
106,-5.896480389508843,-1.7748222419332635,DFgc0.20_k1.50,unknown
107,-5.896480389508843,-1.7748222419332635,DFgc0.20_k6.00,unknown
108,0.46909334952702025,4.1602097579359505,DFgc0.15_k3.50,unknown
109,-5.896480389508843,-1.7748222419332635,DFgc0.15_k5.50,unknown
110,7.220060915673585,-6.889331506974512,DFgc0.11_k0.50,unknown
111,1.9280283443587625,0.017356889648062073,DFgc0.05_k0.10,unknown
112,5.302954832438717,-5.9221566057436945,DFgc0.18_k0.80,unknown
113,-5.896480389508843,-1.7748222419332635,DFgc0.14_k6.00,unknown
114,1.8823964921452951,3.891888243221739,DFgc0.10_k2.00,unknown
115,-5.896480389508843,-1.7748222419332635,DFgc0.17_k3.50,unknown
116,1.1958471298451256,-0.35933948591423376,DFgc0.17_k0.30,unknown
117,-5.896480389508843,-1.7748222419332635,DFgc0.14_k16.00,unknown
118,-5.896480389508843,-1.7748222419332635,DFgc0.07_k16.00,unknown
119,1.6642806821190557,-0.08767344361587645,DFgc0.06_k0.10,unknown
120,3.421747098993859,-1.08806045438059,DFgc0.08_k0.40,unknown
121,1.2341809136976885,4.682176266235619,DFgc0.08_k6.00,unknown
122,-5.897148214909749,-1.772619563325247,DFgc0.10_k8.00,unknown
123,1.8594594833828868,8.339913158181574,DFgc0.08_k3.00,unknown
124,7.311341873656723,-6.988990480608117,DFgc0.12_k0.50,unknown
125,1.2212556646191939,-0.33095695349358656,DFgc0.18_k0.10,unknown
126,7.023588147527772,-6.85765522837812,DFgc0.17_k0.50,unknown
127,-5.896480389508843,-1.7748222419332635,DFgc0.25_k0.10,unknown
128,1.9108059382400762,4.575561383383539,DFgc0.08_k7.00,unknown
129,6.191109107468235,-6.622182165942061,DFgc0.12_k0.70,unknown
130,1.42062816215395,-0.11612727122317276,DFgc0.10_k0.10,unknown
131,7.050351144009941,-6.893101124773728,DFgc0.16_k0.50,unknown
132,-5.896480389508843,-1.7748222419332635,DFgc0.07_k25.00,unknown
133,-5.896480389508843,-1.7748222419332635,DFgc0.25_k9.00,unknown
134,-0.08143441736710157,4.670456006386686,DFgc0.12_k6.00,unknown
135,-5.896480389508843,-1.7748222419332635,DFgc0.16_k6.00,unknown
136,0.4380542138238601,3.6450365014447836,DFgc0.15_k2.00,unknown
137,4.728596268098319,0.8210425846764953,DFgc0.05_k1.00,unknown
138,-5.896480389508843,-1.7748222419332635,DFgc0.10_k12.00,unknown
139,0.6408669439309778,2.5496592334488968,DFgc0.08_k8.00,unknown
140,1.583025192559118,1.8723027012970705,DFgc0.05_k9.00,unknown
141,6.798757152195271,-6.732015790827144,DFgc0.18_k0.50,unknown
142,-5.896480389508843,-1.7748222419332635,DFgc0.14_k5.00,unknown
143,-5.896480389508843,-1.7748222419332635,DFgc0.15_k6.00,unknown
144,0.33751404915396616,3.4957346269997003,DFgc0.16_k2.00,unknown
145,-5.896480389508843,-1.7748222419332635,DFgc0.16_k4.00,unknown
146,-5.896480389508843,-1.7748222419332635,DFgc0.11_k16.00,unknown
147,-5.896480389508843,-1.7748222419332635,DFgc0.16_k9.00,unknown
148,-5.896480389508843,-1.7748222419332635,DFgc0.14_k10.00,unknown
149,-5.896480389508843,-1.7748222419332635,DFgc0.12_k8.00,unknown
150,-5.896480389508843,-1.7748222419332635,DFgc0.17_k4.50,unknown
151,-5.896480389508843,-1.7748222419332635,DFgc0.25_k0.50,unknown
152,-5.896480389508843,-1.7748222419332635,DFgc0.25_k6.00,unknown
153,-5.896480389508843,-1.7748222419332635,DFgc0.25_k25.00,unknown
154,5.182555595815995,-2.795804361573462,DFgc0.06_k0.40,unknown
155,-5.896480389508843,-1.7748222419332635,DFgc0.10_k11.00,unknown
156,2.1643364572632127,4.382863490164738,DFgc0.05_k7.00,unknown
157,2.091143471688056,-0.27167471309929203,DFgc0.12_k0.40,unknown
158,1.3163072975955694,-0.2038720031608668,DFgc0.14_k0.10,unknown
159,7.20472990598881,-6.939776503595068,DFgc0.14_k0.50,unknown
160,1.3482461247953959,-0.2233783515354079,DFgc0.12_k0.10,unknown
161,1.2441916982846912,-0.28697382786250686,DFgc0.16_k0.10,unknown
162,1.4709855208594391,-0.12099978478321124,DFgc0.08_k0.20,unknown
163,-5.896480389508843,-1.7748222419332635,DFgc0.12_k9.00,unknown
164,1.5639887302724587,-0.21287609396143506,DFgc0.17_k0.40,unknown
165,2.3993800108517167,4.881801084289384,DFgc0.07_k2.00,unknown
166,2.512338972554079,3.2834630817902455,DFgc0.11_k2.00,unknown
167,1.4987276029859709,-0.12244395678026898,DFgc0.08_k0.30,unknown
168,0.986102968147802,5.167867823724586,DFgc0.11_k5.50,unknown
169,3.0036834530127567,5.59468694083111,DFgc0.06_k2.00,unknown
170,-5.896480389508843,-1.7748222419332635,DFgc0.20_k4.50,unknown
171,2.840922596287656,5.095495786796265,DFgc0.05_k5.50,unknown
172,4.057418233987458,-0.7744010876971794,DFgc0.14_k1.00,unknown
173,1.4946486541961255,8.022065952072868,DFgc0.10_k3.00,unknown
174,3.873679795294017,-0.6545691632893201,DFgc0.15_k1.00,unknown
175,2.9115492214334533,5.7061729322547,DFgc0.05_k2.00,unknown
176,-5.896480389508843,-1.7748222419332635,DFgc0.20_k2.00,unknown
177,4.839866124283085,-2.323869698945403,DFgc0.08_k0.90,unknown
178,1.500895145976271,-0.1462300344194761,DFgc0.07_k0.10,unknown
179,0.703008885409525,5.432224207605165,DFgc0.12_k5.00,unknown
180,5.761911918501981,-6.682192891908677,DFgc0.17_k0.70,unknown
181,3.9461364785690853,-0.6366843215340432,DFgc0.16_k1.00,unknown
182,4.631081991417535,0.875004773322213,DFgc0.06_k1.00,unknown
183,2.0473886691832734,2.1001524805334766,DFgc0.15_k1.50,unknown
184,2.520218205618087,8.330572036550299,DFgc0.05_k2.50,unknown
185,3.657190737126968,-1.0701474486913063,DFgc0.20_k1.00,unknown
186,-5.896480389508843,-1.7748222419332635,DFgc0.20_k16.00,unknown
187,4.881292542866178,-0.17626105704009085,DFgc0.10_k1.00,unknown
188,1.2212556646191939,-0.33095695349358656,DFgc0.20_k0.10,unknown
189,-5.896480389508843,-1.7748222419332635,DFgc0.16_k16.00,unknown
190,1.8646009927223224,6.152682284235886,DFgc0.10_k4.00,unknown
191,-5.896480389508843,-1.7748222419332635,DFgc0.05_k12.00,unknown
192,-5.896480389508843,-1.7748222419332635,DFgc0.12_k7.00,unknown
193,0.016644593611434517,7.366796871484914,DFgc0.14_k3.00,unknown
194,3.858247748696701,7.074301554867806,DFgc0.05_k4.00,unknown
195,-5.896480389508843,-1.7748222419332635,DFgc0.25_k20.00,unknown
196,6.264497937995468,-4.592934543879149,DFgc0.06_k0.80,unknown
197,0.26624837891175585,4.797486407726857,DFgc0.10_k6.00,unknown
198,7.020527543738719,-5.994868402526747,DFgc0.06_k0.70,unknown
199,5.46048779761685,-5.531914422489855,DFgc0.12_k0.80,unknown
200,-5.896480389508843,-1.7748222419332635,DFgc0.05_k20.00,unknown
201,3.121161594163965,6.775757751958664,DFgc0.06_k4.00,unknown
202,-5.896480389508843,-1.7748222419332635,DFgc0.16_k25.00,unknown
203,1.1672925592783285,5.967085200847254,DFgc0.12_k4.00,unknown
204,1.2334073145121136,-0.315734972476753,DFgc0.17_k0.10,unknown
205,-5.896480389508843,-1.7748222419332635,DFgc0.14_k7.00,unknown
206,1.3367992294365114,-0.2372265480378739,DFgc0.12_k0.20,unknown
207,5.627237906347119,-6.653094011132566,DFgc0.18_k0.70,unknown
208,3.4589850485614937,3.684024217446429,DFgc0.05_k1.50,unknown
