,Unnamed: 0,0,1,label,cat,cluster
0,0,3.805603253604672,-1.3944292394540307,DFgc0.08_k0.10,unknown,0
1,1,3.562517348101692,-1.3974414613839086,DFgc0.17_k0.01,unknown,0
2,2,0.09219163418780824,-1.2225193085116317,DFgc0.10_k1.50,unknown,3
3,3,3.559989557088201,-1.4497851312543508,DFgc0.15_k0.10,unknown,0
4,4,3.5625173481016907,-1.3974414613839063,DFgc0.17_k0.20,unknown,0
5,5,-3.3423122209154017,8.14625303319501,DFgc0.14_k4.00,unknown,1
6,6,-1.4306379819761683,1.9951234607147508,DFgc0.06_k8.00,unknown,3
7,7,-3.700781370356109,4.18050995853701,DFgc0.05_k4.50,unknown,1
8,8,8.746680920469942,-0.029372729952274832,DFgc0.12_k1.00,unknown,0
9,9,-3.380173803821857,9.002232820736426,DFgc0.11_k4.00,unknown,1
10,10,-0.9210696846609776,0.9733217477535938,DFgc0.07_k9.00,unknown,3
11,11,0.7739095957149906,-0.7942974315323077,DFgc0.17_k1.50,unknown,3
12,12,3.6761481024518745,-1.495049649516853,DFgc0.12_k0.30,unknown,0
13,13,-8.154658977255451,-8.174922632776994,DFgc0.12_k3.00,unknown,2
14,14,3.720620318532125,-1.5268792768632484,DFgc0.06_k0.30,unknown,0
15,15,-4.21791764329421,3.645496071979689,DFgc0.10_k5.00,unknown,1
16,16,3.652068259456332,-1.4868729103354887,DFgc0.12_k0.01,unknown,0
17,17,-1.5211709648826055,-2.374935621096651,DFgc0.12_k2.00,unknown,3
18,18,-7.665279120933268,-7.774976732145243,DFgc0.06_k3.00,unknown,2
19,19,5.073475840040821,-0.6696050789237595,DFgc0.06_k0.90,unknown,0
20,20,0.0432611593206126,1.3394332359909698,DFgc0.06_k9.00,unknown,3
21,21,-2.588286371853337,3.5682073737690287,DFgc0.05_k3.50,unknown,1
22,22,-3.5531576643617067,-0.8613874302906482,DFgc0.10_k7.00,unknown,3
23,23,-3.354520372296352,4.40872684692104,DFgc0.05_k5.00,unknown,1
24,24,-1.197940422324813,-2.174642500708016,DFgc0.14_k2.00,unknown,3
25,25,-2.8380593108286236,9.768435886965245,DFgc0.07_k4.00,unknown,1
26,26,3.829440944384716,-1.4049125704333203,DFgc0.08_k0.01,unknown,0
27,27,-0.515020742176897,0.0115402298109751,DFgc0.06_k10.00,unknown,3
28,28,-2.54200977715432,1.0295632297492396,DFgc0.05_k8.00,unknown,3
29,29,3.5386796573216497,-1.3869581304046186,DFgc0.18_k0.01,unknown,0
30,30,-7.683653087370073,-6.894688278331379,DFgc0.05_k3.00,unknown,2
31,31,3.7329804103121007,-1.5361111779500134,DFgc0.06_k0.20,unknown,0
32,32,-2.1886730149056737,2.9326942473515807,DFgc0.10_k3.50,unknown,1
33,33,-0.6075155216897332,0.884695893973571,DFgc0.08_k9.00,unknown,3
34,34,-3.0393771466385577,3.7649474204623696,DFgc0.06_k6.00,unknown,1
35,35,-0.4655471085517025,-0.24383388602921824,DFgc0.05_k10.00,unknown,3
36,36,3.5386796573216497,-1.3869581304046186,DFgc0.18_k0.20,unknown,0
37,37,3.752770445870377,-1.5128601928104397,DFgc0.06_k0.01,unknown,0
38,38,3.4385446577730368,-1.337043698580364,DFgc0.18_k0.30,unknown,0
39,39,8.809690198807044,-0.3035359277653677,DFgc0.08_k1.00,unknown,0
40,40,-3.966688357476389,3.932855882169464,DFgc0.08_k5.00,unknown,1
41,41,-6.312793430719311,-7.093518127726379,DFgc0.15_k2.50,unknown,2
42,42,-3.0289653827580243,3.7460059856211134,DFgc0.07_k6.00,unknown,1
43,43,-3.0896873509102543,3.7114667238020194,DFgc0.05_k6.00,unknown,1
44,44,-3.8101863915111545,4.459043804131127,DFgc0.10_k5.50,unknown,1
45,45,8.845716206510456,-0.057322019341589085,DFgc0.11_k1.00,unknown,0
46,46,8.506186783408324,-0.25031209036784113,DFgc0.07_k1.00,unknown,0
47,47,-2.7479597081587865,6.104707486461092,DFgc0.10_k4.50,unknown,1
48,48,3.4998105448813046,-0.9961103616907918,DFgc0.18_k0.40,unknown,0
49,49,3.675181312412669,-1.4105476413653293,DFgc0.11_k0.10,unknown,0
50,50,-4.349345188217421,4.660377012542758,DFgc0.11_k6.00,unknown,1
51,51,-7.248952578344728,-7.9464768800100325,DFgc0.10_k2.50,unknown,2
52,52,-3.6008974472885766,3.666174698806336,DFgc0.06_k5.00,unknown,1
53,53,-3.697299663480593,-1.9114815486308203,DFgc0.06_k7.00,unknown,3
54,54,-2.757590129917196,9.691646550915387,DFgc0.08_k4.00,unknown,1
55,55,-2.8684511255464957,-2.9775076888212144,DFgc0.08_k2.00,unknown,3
56,56,-6.275250869275954,-6.841232521423111,DFgc0.17_k2.50,unknown,2
57,57,-2.5395508697341818,2.562781250092374,DFgc0.15_k3.50,unknown,1
58,58,3.7301869113100423,-1.4799954997943376,DFgc0.05_k0.10,unknown,0
59,59,-2.209110189241477,-2.9420692378223037,DFgc0.10_k2.00,unknown,3
60,60,3.484723407531748,-1.3545131511287736,DFgc0.17_k0.30,unknown,0
61,61,3.740971821756197,-1.5279937481037835,DFgc0.06_k0.10,unknown,0
62,62,2.099798042666303,-1.102315793236437,DFgc0.08_k0.40,unknown,0
63,63,-3.5868113687965324,3.8951779283935184,DFgc0.08_k6.00,unknown,1
64,64,-8.322573404424743,-8.223684234609719,DFgc0.08_k3.00,unknown,2
65,65,3.5386796573216497,-1.3869581304046186,DFgc0.18_k0.10,unknown,0
66,66,-4.135439091206613,-1.7066012808563225,DFgc0.08_k7.00,unknown,3
67,67,3.7027561410275034,-1.4212445033530428,DFgc0.10_k0.10,unknown,0
68,68,-4.1430648871046385,4.507162185161609,DFgc0.12_k6.00,unknown,1
69,69,-1.2003940832711064,-2.172086140845164,DFgc0.15_k2.00,unknown,3
70,70,7.7588611412454815,-0.18775063587999694,DFgc0.05_k1.00,unknown,0
71,71,-0.8330192318110761,1.7891709715680848,DFgc0.08_k8.00,unknown,3
72,72,-0.053242405680545,1.6400629864034677,DFgc0.05_k9.00,unknown,3
73,73,-1.0423701493323023,-2.3661091218549064,DFgc0.16_k2.00,unknown,3
74,74,-3.8402249429772377,-1.361161638058182,DFgc0.05_k7.00,unknown,3
75,75,2.426526594831916,-0.8173112509479955,DFgc0.12_k0.40,unknown,0
76,76,3.5995573531789837,-1.463305863022006,DFgc0.14_k0.10,unknown,0
77,77,3.652068259456332,-1.4868729103354887,DFgc0.12_k0.10,unknown,0
78,78,3.545270884356885,-1.4228760968895982,DFgc0.16_k0.10,unknown,0
79,79,3.8208001275714203,-1.406961163795684,DFgc0.08_k0.20,unknown,0
80,80,3.410885556065068,-0.9018936545981776,DFgc0.17_k0.40,unknown,0
81,81,-2.8946805266462805,-3.2479970409592167,DFgc0.07_k2.00,unknown,3
82,82,-1.6158232961260377,-2.627401126726707,DFgc0.11_k2.00,unknown,3
83,83,3.843132312499835,-1.403932925513467,DFgc0.08_k0.30,unknown,0
84,84,-3.966685663168601,4.7786741347422925,DFgc0.11_k5.50,unknown,1
85,85,-3.590941406682393,-3.909985583727037,DFgc0.06_k2.00,unknown,3
86,86,-3.3358236334823594,2.822874647080733,DFgc0.05_k5.50,unknown,1
87,87,8.666860715839032,0.16635767274923682,DFgc0.14_k1.00,unknown,0
88,88,-8.228182409522603,-8.286804738129131,DFgc0.10_k3.00,unknown,2
89,89,8.528579269930121,0.2458085502981749,DFgc0.15_k1.00,unknown,0
90,90,-3.749102366707525,-3.950694790230118,DFgc0.05_k2.00,unknown,3
91,91,3.8021883432816748,-1.418756009998399,DFgc0.07_k0.10,unknown,0
92,92,-3.8754353715004015,3.1512679229050398,DFgc0.12_k5.00,unknown,1
93,93,8.259274486780845,0.3506020316695092,DFgc0.16_k1.00,unknown,0
94,94,7.9767210375837445,-0.3306630764704667,DFgc0.06_k1.00,unknown,0
95,95,0.8497450314200167,-1.0939898544724154,DFgc0.15_k1.50,unknown,3
